image_path,original_class,focusdrive_class,class_name,image_name
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_93636.jpg,c0,0,Attentive,img_93636.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_65846.jpg,c4,1,Distracted,img_65846.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_71169.jpg,c4,1,Distracted,img_71169.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_15300.jpg,c2,1,Distracted,img_15300.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_47882.jpg,c7,1,Distracted,img_47882.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_76277.jpg,c4,1,Distracted,img_76277.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_45707.jpg,c8,1,Distracted,img_45707.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_568.jpg,c4,1,Distracted,img_568.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_16915.jpg,c5,1,Distracted,img_16915.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_58283.jpg,c5,1,Distracted,img_58283.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_62226.jpg,c1,1,Distracted,img_62226.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_61510.jpg,c2,1,Distracted,img_61510.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_71265.jpg,c0,0,Attentive,img_71265.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_32460.jpg,c7,1,Distracted,img_32460.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_24690.jpg,c1,1,Distracted,img_24690.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_21087.jpg,c8,1,Distracted,img_21087.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_88151.jpg,c6,1,Distracted,img_88151.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_63312.jpg,c1,1,Distracted,img_63312.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_41958.jpg,c0,0,Attentive,img_41958.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_43500.jpg,c7,1,Distracted,img_43500.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_85104.jpg,c6,1,Distracted,img_85104.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_59114.jpg,c6,1,Distracted,img_59114.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_28974.jpg,c2,1,Distracted,img_28974.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_73670.jpg,c6,1,Distracted,img_73670.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_71027.jpg,c9,1,Distracted,img_71027.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_17339.jpg,c9,1,Distracted,img_17339.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_100358.jpg,c1,1,Distracted,img_100358.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_12963.jpg,c5,1,Distracted,img_12963.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_97794.jpg,c7,1,Distracted,img_97794.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_37053.jpg,c4,1,Distracted,img_37053.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_43656.jpg,c9,1,Distracted,img_43656.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_74667.jpg,c7,1,Distracted,img_74667.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_61850.jpg,c2,1,Distracted,img_61850.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_1394.jpg,c2,1,Distracted,img_1394.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_39101.jpg,c9,1,Distracted,img_39101.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_79948.jpg,c3,1,Distracted,img_79948.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_17632.jpg,c5,1,Distracted,img_17632.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_75061.jpg,c9,1,Distracted,img_75061.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_70040.jpg,c0,0,Attentive,img_70040.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_39422.jpg,c8,1,Distracted,img_39422.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_11803.jpg,c3,1,Distracted,img_11803.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_6678.jpg,c1,1,Distracted,img_6678.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_59278.jpg,c8,1,Distracted,img_59278.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_69560.jpg,c9,1,Distracted,img_69560.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_82587.jpg,c8,1,Distracted,img_82587.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_27800.jpg,c1,1,Distracted,img_27800.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_65676.jpg,c1,1,Distracted,img_65676.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_12069.jpg,c8,1,Distracted,img_12069.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_78323.jpg,c7,1,Distracted,img_78323.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_91551.jpg,c3,1,Distracted,img_91551.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_30954.jpg,c0,0,Attentive,img_30954.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_77444.jpg,c4,1,Distracted,img_77444.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_49402.jpg,c4,1,Distracted,img_49402.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_44014.jpg,c6,1,Distracted,img_44014.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_99779.jpg,c0,0,Attentive,img_99779.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_65047.jpg,c0,0,Attentive,img_65047.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_11202.jpg,c2,1,Distracted,img_11202.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_23384.jpg,c4,1,Distracted,img_23384.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_20624.jpg,c5,1,Distracted,img_20624.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_84831.jpg,c4,1,Distracted,img_84831.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_90329.jpg,c4,1,Distracted,img_90329.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_70547.jpg,c3,1,Distracted,img_70547.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_713.jpg,c5,1,Distracted,img_713.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_16724.jpg,c7,1,Distracted,img_16724.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_36348.jpg,c6,1,Distracted,img_36348.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_10269.jpg,c2,1,Distracted,img_10269.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_43975.jpg,c4,1,Distracted,img_43975.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_74049.jpg,c3,1,Distracted,img_74049.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_39960.jpg,c9,1,Distracted,img_39960.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_85416.jpg,c0,0,Attentive,img_85416.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_68054.jpg,c6,1,Distracted,img_68054.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_89821.jpg,c3,1,Distracted,img_89821.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_47322.jpg,c7,1,Distracted,img_47322.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_13902.jpg,c9,1,Distracted,img_13902.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_83357.jpg,c5,1,Distracted,img_83357.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_22191.jpg,c0,0,Attentive,img_22191.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_19835.jpg,c9,1,Distracted,img_19835.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_63234.jpg,c9,1,Distracted,img_63234.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_43532.jpg,c0,0,Attentive,img_43532.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_39726.jpg,c6,1,Distracted,img_39726.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_21175.jpg,c6,1,Distracted,img_21175.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_48334.jpg,c0,0,Attentive,img_48334.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_84546.jpg,c6,1,Distracted,img_84546.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_3643.jpg,c7,1,Distracted,img_3643.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_12718.jpg,c3,1,Distracted,img_12718.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_41982.jpg,c4,1,Distracted,img_41982.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_99896.jpg,c3,1,Distracted,img_99896.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_31744.jpg,c8,1,Distracted,img_31744.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_3430.jpg,c6,1,Distracted,img_3430.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_5929.jpg,c0,0,Attentive,img_5929.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_25689.jpg,c9,1,Distracted,img_25689.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_56045.jpg,c3,1,Distracted,img_56045.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_34859.jpg,c5,1,Distracted,img_34859.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_97452.jpg,c4,1,Distracted,img_97452.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_41601.jpg,c5,1,Distracted,img_41601.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_90785.jpg,c9,1,Distracted,img_90785.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_93787.jpg,c9,1,Distracted,img_93787.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_5169.jpg,c4,1,Distracted,img_5169.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_7974.jpg,c8,1,Distracted,img_7974.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_85282.jpg,c6,1,Distracted,img_85282.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_29961.jpg,c5,1,Distracted,img_29961.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_38338.jpg,c7,1,Distracted,img_38338.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_30784.jpg,c1,1,Distracted,img_30784.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_10343.jpg,c5,1,Distracted,img_10343.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_43595.jpg,c5,1,Distracted,img_43595.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_87062.jpg,c5,1,Distracted,img_87062.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_86164.jpg,c9,1,Distracted,img_86164.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_10804.jpg,c1,1,Distracted,img_10804.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_36411.jpg,c8,1,Distracted,img_36411.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_79188.jpg,c4,1,Distracted,img_79188.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_36568.jpg,c9,1,Distracted,img_36568.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_794.jpg,c7,1,Distracted,img_794.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_19443.jpg,c8,1,Distracted,img_19443.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_30423.jpg,c8,1,Distracted,img_30423.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_40367.jpg,c7,1,Distracted,img_40367.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_61197.jpg,c6,1,Distracted,img_61197.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_19934.jpg,c5,1,Distracted,img_19934.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_73410.jpg,c4,1,Distracted,img_73410.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_56882.jpg,c5,1,Distracted,img_56882.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_25445.jpg,c3,1,Distracted,img_25445.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_78522.jpg,c7,1,Distracted,img_78522.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_44410.jpg,c9,1,Distracted,img_44410.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_80351.jpg,c1,1,Distracted,img_80351.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_30218.jpg,c0,0,Attentive,img_30218.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_27315.jpg,c3,1,Distracted,img_27315.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_69601.jpg,c5,1,Distracted,img_69601.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_42253.jpg,c5,1,Distracted,img_42253.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_32614.jpg,c2,1,Distracted,img_32614.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_1918.jpg,c7,1,Distracted,img_1918.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_91829.jpg,c6,1,Distracted,img_91829.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_17449.jpg,c6,1,Distracted,img_17449.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_2861.jpg,c8,1,Distracted,img_2861.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_54325.jpg,c5,1,Distracted,img_54325.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_44245.jpg,c1,1,Distracted,img_44245.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_92055.jpg,c6,1,Distracted,img_92055.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_71532.jpg,c1,1,Distracted,img_71532.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_66860.jpg,c2,1,Distracted,img_66860.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_15889.jpg,c6,1,Distracted,img_15889.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_10861.jpg,c8,1,Distracted,img_10861.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_35155.jpg,c9,1,Distracted,img_35155.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_57388.jpg,c4,1,Distracted,img_57388.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_68842.jpg,c1,1,Distracted,img_68842.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_78041.jpg,c7,1,Distracted,img_78041.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_34.jpg,c0,0,Attentive,img_34.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_11499.jpg,c7,1,Distracted,img_11499.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_36610.jpg,c2,1,Distracted,img_36610.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_49910.jpg,c2,1,Distracted,img_49910.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_6428.jpg,c9,1,Distracted,img_6428.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_88945.jpg,c5,1,Distracted,img_88945.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_93650.jpg,c7,1,Distracted,img_93650.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_38720.jpg,c0,0,Attentive,img_38720.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_90239.jpg,c8,1,Distracted,img_90239.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_77309.jpg,c3,1,Distracted,img_77309.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_101776.jpg,c6,1,Distracted,img_101776.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_84705.jpg,c6,1,Distracted,img_84705.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_51177.jpg,c9,1,Distracted,img_51177.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_39540.jpg,c9,1,Distracted,img_39540.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_73414.jpg,c6,1,Distracted,img_73414.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_97132.jpg,c2,1,Distracted,img_97132.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_26120.jpg,c5,1,Distracted,img_26120.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_69543.jpg,c2,1,Distracted,img_69543.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_33890.jpg,c0,0,Attentive,img_33890.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_4065.jpg,c2,1,Distracted,img_4065.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_85898.jpg,c0,0,Attentive,img_85898.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_40825.jpg,c9,1,Distracted,img_40825.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_71644.jpg,c3,1,Distracted,img_71644.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_65515.jpg,c4,1,Distracted,img_65515.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_83353.jpg,c3,1,Distracted,img_83353.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_52526.jpg,c2,1,Distracted,img_52526.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_99434.jpg,c4,1,Distracted,img_99434.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_31126.jpg,c7,1,Distracted,img_31126.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_9442.jpg,c1,1,Distracted,img_9442.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_98843.jpg,c7,1,Distracted,img_98843.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_91182.jpg,c9,1,Distracted,img_91182.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_44459.jpg,c8,1,Distracted,img_44459.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_41432.jpg,c3,1,Distracted,img_41432.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_23128.jpg,c4,1,Distracted,img_23128.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_83798.jpg,c7,1,Distracted,img_83798.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_26683.jpg,c4,1,Distracted,img_26683.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_21527.jpg,c3,1,Distracted,img_21527.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_50226.jpg,c5,1,Distracted,img_50226.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_14999.jpg,c0,0,Attentive,img_14999.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_73739.jpg,c3,1,Distracted,img_73739.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_94043.jpg,c3,1,Distracted,img_94043.jpg
